,0,1,2,3,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
3,1,1,1,1,2,1,1,1,1,1,1,2,1,1
4,1,1,1,1,2,2,1,1,1,1,1,2,1,1
5,1,1,1,1,2,2,1,1,1,1,1,2,1,1
6,1,1,1,1,2,2,1,1,1,1,1,2,1,1
7,1,1,1,1,2,2,1,1,1,1,1,2,1,2
8,1,1,1,1,2,2,1,2,1,1,1,2,1,2
9,1,1,1,1,2,2,1,2,1,1,1,2,1,2
10,1,1,1,1,2,2,1,2,1,2,1,2,1,2
11,2,1,1,1,2,2,1,2,1,2,1,2,1,2
12,2,1,1,1,2,2,1,2,1,2,1,2,1,2
13,2,1,1,2,2,2,1,2,1,2,1,2,1,2
14,2,1,1,2,2,2,1,2,1,2,2,2,1,2
15,2,1,1,2,2,2,1,2,1,2,2,2,1,2
16,2,1,2,2,2,2,1,2,1,2,2,2,1,2
17,2,1,2,2,2,2,1,2,1,2,2,2,1,2
18,2,1,2,2,2,2,1,2,1,2,2,2,2,2
19,2,1,2,2,2,2,1,2,1,2,2,2,3,2
20,2,1,2,2,2,2,1,2,1,2,2,2,3,2
21,2,1,2,2,2,2,1,2,1,3,2,2,3,2
22,2,1,2,2,2,2,1,2,2,3,2,2,3,2
23,2,1,3,2,2,2,1,2,2,3,2,2,3,2
24,2,1,3,2,2,2,1,2,2,3,2,2,3,2
25,2,1,3,2,2,2,1,2,3,3,2,2,3,2
26,2,1,3,2,2,2,1,2,3,3,2,2,3,2
27,2,1,3,2,2,2,2,2,3,3,2,2,3,2
28,2,1,3,2,2,2,2,2,3,3,2,2,3,2
29,2,1,3,2,2,2,2,3,3,3,2,2,3,2
30,2,1,3,2,2,2,2,3,3,3,2,2,3,2
31,2,1,3,2,2,2,2,3,3,3,3,2,3,2
32,2,1,3,2,2,2,2,3,3,3,3,2,3,2
33,2,1,4,2,2,2,2,3,3,3,3,2,3,2
34,2,1,4,2,2,2,2,4,3,3,3,2,3,2
35,2,1,4,2,2,2,2,4,3,3,3,2,3,2
36,2,1,4,2,2,2,2,4,3,3,3,2,3,2
37,2,1,4,2,2,3,2,4,3,3,3,2,3,2
38,2,2,4,2,2,3,2,4,3,3,3,2,3,2
39,2,2,4,2,2,3,2,4,3,3,3,2,3,2
40,2,2,4,2,2,3,2,4,3,3,3,2,3,2
41,2,2,4,2,2,3,2,4,3,3,3,2,3,2
42,2,2,4,2,2,3,3,4,3,3,3,2,3,2
43,2,2,4,2,2,3,3,4,3,3,3,2,3,2
44,3,2,4,2,2,3,3,4,3,3,3,2,3,2
45,3,2,4,2,2,3,3,4,3,3,4,2,3,2
46,3,2,4,2,2,3,3,4,3,3,4,2,3,2
47,3,2,4,2,2,3,3,4,3,3,4,2,3,2
48,3,3,4,2,2,3,3,4,3,3,4,2,3,2
49,3,3,4,2,2,4,3,4,3,3,4,2,3,2
50,3,3,4,2,2,4,3,4,3,3,4,2,3,2
51,3,3,4,2,2,4,3,4,3,3,4,3,3,2
52,3,3,4,2,2,4,3,4,3,3,4,3,3,2
53,3,3,4,2,2,4,3,4,3,3,4,3,3,2
54,3,3,4,2,2,4,3,5,3,3,4,3,3,2
55,3,3,4,2,2,4,3,5,3,3,4,3,3,3
56,3,3,4,2,2,4,3,5,3,3,4,3,3,3
57,3,3,4,2,2,4,3,5,3,3,4,3,3,3
58,3,3,4,2,2,4,3,5,3,3,4,3,4,3
59,3,3,4,2,2,4,3,5,3,3,4,3,4,3
60,3,3,4,2,2,4,3,5,4,3,4,3,4,3
61,3,3,4,2,3,4,3,5,4,3,4,3,4,3
62,3,3,4,2,3,4,3,5,4,3,4,3,4,3
63,3,4,4,2,3,4,3,5,4,3,4,3,4,3
64,3,4,4,2,4,4,3,5,4,3,4,3,4,3
65,3,4,4,2,4,4,3,5,4,3,4,3,4,3
66,3,4,4,2,4,4,3,5,4,3,4,3,4,4
67,3,4,4,2,4,4,3,5,4,3,4,3,4,4
68,3,4,4,2,4,5,3,5,4,3,4,3,4,4
69,3,4,4,2,5,5,3,5,4,3,4,3,4,4
70,3,4,4,2,5,5,3,5,4,3,4,3,4,4
71,3,4,4,2,5,5,3,5,4,3,4,3,4,4
72,3,4,4,2,5,5,3,5,4,3,4,4,4,4
73,3,4,4,2,5,5,3,5,4,3,4,4,4,4
74,3,4,4,2,5,5,3,5,5,3,4,4,4,4
75,3,4,4,3,5,5,3,5,5,3,4,4,4,4
76,3,4,4,3,5,5,3,5,6,3,4,4,4,4
77,3,4,4,3,5,5,3,5,6,3,4,4,4,4
78,3,4,4,3,5,5,4,5,6,3,4,4,4,4
79,3,4,4,3,5,5,5,5,6,3,4,4,4,4
80,3,4,4,3,5,5,5,5,6,3,4,4,4,4
81,3,4,4,3,5,5,5,5,6,3,4,5,4,4
82,3,4,4,3,5,5,5,5,6,3,4,5,4,4
83,3,4,4,3,5,5,5,6,6,3,4,5,4,4
84,3,4,4,4,5,5,5,6,6,3,4,5,4,4
85,3,4,5,4,5,5,5,6,6,3,4,5,4,4
86,3,4,5,4,5,6,5,6,6,3,4,5,4,4
87,3,4,5,4,5,6,5,6,6,3,4,5,4,4
88,3,4,5,4,5,6,5,6,6,3,4,5,4,4
89,3,4,5,4,5,6,5,6,6,3,5,5,4,4
90,3,4,5,4,5,6,5,6,6,3,5,5,4,4
91,3,4,5,4,5,6,5,6,6,3,5,5,4,4
92,3,4,5,4,5,6,5,6,6,3,5,5,5,4
93,3,4,5,4,5,6,5,6,6,3,5,5,5,4
94,3,4,5,4,5,6,5,6,6,3,5,5,5,4
95,3,4,5,5,5,6,5,6,6,3,5,5,5,4
96,3,4,5,5,5,6,5,6,7,3,5,5,5,4
97,3,4,5,5,5,6,5,6,7,3,5,5,5,4
98,3,4,5,5,5,6,5,6,7,3,5,5,5,4
99,3,4,5,5,5,6,5,6,7,4,5,5,5,4
100,3,4,5,5,5,6,5,6,8,4,5,5,5,4
