,0,1,2,3,4,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,100,1,1,1,1,1,1,1
3,1,1,1,1,1,1,100,1,1,1,1,1,1,1
4,1,1,1,1,1,1,100,1,100,1,1,1,1,1
5,1,1,1,1,1,1,100,1,100,1,1,1,1,1
6,1,1,1,1,1,1,100,1,100,1,1,1,1,1
7,1,1,1,1,1,100,100,1,100,1,1,1,1,1
8,1,1,1,1,1,100,100,1,100,1,1,1,1,1
9,1,1,2,1,1,100,100,1,100,1,1,1,1,1
10,2,1,2,1,1,100,100,1,100,1,1,1,1,1
11,2,1,2,1,1,100,100,1,100,1,1,1,2,1
12,2,1,2,1,1,100,100,1,100,1,1,1,2,1
13,2,1,2,1,1,100,100,2,100,1,1,1,2,1
14,2,1,2,1,1,100,100,2,100,1,100,1,2,1
15,2,1,2,1,1,100,100,2,100,1,100,1,2,1
16,2,2,2,1,1,100,100,2,100,1,100,1,2,1
17,2,2,2,1,100,100,100,2,100,1,100,1,2,1
18,2,2,2,1,100,100,100,2,100,1,100,1,2,1
19,2,2,2,1,100,100,100,2,100,2,100,1,2,1
20,2,2,2,1,100,100,100,2,100,2,100,1,2,2
21,2,3,2,1,100,100,100,2,100,2,100,1,2,2
22,2,3,2,1,100,100,100,2,100,2,100,1,2,2
23,2,3,2,1,100,100,100,2,100,2,100,1,2,2
24,2,3,2,1,100,100,100,2,100,3,100,1,2,2
25,2,3,100,1,100,100,100,2,100,3,100,1,2,2
26,2,3,100,1,100,100,100,2,100,3,100,1,2,2
27,2,3,100,1,100,100,100,2,100,3,100,1,2,2
28,2,3,100,100,100,100,100,2,100,3,100,1,2,2
29,2,3,100,100,100,100,100,2,100,3,100,1,2,2
30,2,3,100,100,100,100,100,2,100,3,100,1,2,2
31,2,3,100,100,100,100,100,2,100,3,100,1,2,2
32,2,3,100,100,100,100,100,2,100,3,100,2,2,2
33,2,3,100,100,100,100,100,2,100,3,100,2,2,2
34,2,3,100,100,100,100,100,2,100,100,100,2,2,2
35,2,3,100,100,100,100,100,2,100,100,100,2,2,2
36,2,3,100,100,100,100,100,2,100,100,100,2,100,2
37,2,3,100,100,100,100,100,2,100,100,100,2,100,2
38,2,3,100,100,100,100,100,2,100,100,100,2,100,2
39,100,3,100,100,100,100,100,2,100,100,100,2,100,2
40,100,3,100,100,100,100,100,2,100,100,100,2,100,2
41,100,3,100,100,100,100,100,2,100,100,100,2,100,2
42,100,3,100,100,100,100,100,3,100,100,100,2,100,2
43,100,3,100,100,100,100,100,3,100,100,100,2,100,3
44,100,3,100,100,100,100,100,3,100,100,100,2,100,3
45,100,3,100,100,100,100,100,3,100,100,100,2,100,3
46,100,3,100,100,100,100,100,3,100,100,100,100,100,3
47,100,3,100,100,100,100,100,3,100,100,100,100,100,3
48,100,3,100,100,100,100,100,3,100,100,100,100,100,100
49,100,3,100,100,100,100,100,3,100,100,100,100,100,100
50,100,3,100,100,100,100,100,3,100,100,100,100,100,100
51,100,100,100,100,100,100,100,3,100,100,100,100,100,100
52,100,100,100,100,100,100,100,3,100,100,100,100,100,100
53,100,100,100,100,100,100,100,4,100,100,100,100,100,100
54,100,100,100,100,100,100,100,4,100,100,100,100,100,100
55,100,100,100,100,100,100,100,5,100,100,100,100,100,100
56,100,100,100,100,100,100,100,5,100,100,100,100,100,100
57,100,100,100,100,100,100,100,100,100,100,100,100,100,100
58,100,100,100,100,100,100,100,100,100,100,100,100,100,100
59,100,100,100,100,100,100,100,100,100,100,100,100,100,100
60,100,100,100,100,100,100,100,100,100,100,100,100,100,100
61,100,100,100,100,100,100,100,100,100,100,100,100,100,100
62,100,100,100,100,100,100,100,100,100,100,100,100,100,100
63,100,100,100,100,100,101,100,100,100,100,100,100,100,100
64,100,100,100,100,100,101,100,100,100,100,100,100,100,100
65,100,100,100,100,100,101,100,100,100,100,100,100,100,100
66,100,100,100,100,100,101,100,100,100,100,100,100,100,100
67,100,100,100,100,100,101,100,100,100,100,100,100,100,100
68,100,100,100,100,100,101,100,100,100,100,100,100,100,100
69,100,100,100,100,100,102,100,100,100,100,100,100,100,100
70,100,100,100,100,100,102,100,100,100,100,100,100,100,100
71,100,100,100,100,100,100,100,100,100,100,100,100,100,100
72,100,100,100,100,100,100,100,100,100,100,100,100,100,100
73,100,100,100,100,100,100,100,100,100,100,100,100,100,100
74,100,100,100,100,100,100,100,100,100,100,100,100,100,100
75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
76,100,100,100,100,100,100,100,100,100,100,100,100,100,100
77,100,100,100,100,100,100,100,100,100,100,100,100,100,100
78,100,100,100,100,100,100,100,101,100,100,100,100,100,100
79,100,100,100,100,100,100,100,102,100,100,100,100,100,100
80,100,100,100,100,100,100,100,102,100,100,100,100,100,100
81,100,100,100,100,100,100,100,103,100,100,100,100,100,100
82,100,100,100,100,100,100,100,103,100,100,100,100,100,100
83,100,100,100,100,100,100,100,103,100,100,100,100,100,100
84,100,100,100,100,100,100,100,103,100,100,100,100,100,100
85,100,100,100,100,100,100,100,103,100,100,100,101,100,100
86,100,100,100,100,100,100,100,103,100,100,100,101,100,100
87,100,100,100,100,100,100,100,103,100,101,100,101,100,100
88,100,100,100,100,100,100,100,103,100,101,100,101,100,100
89,100,100,100,100,100,100,100,104,100,101,100,101,100,100
90,100,100,100,100,100,100,100,104,100,101,100,101,100,100
91,100,100,100,100,100,100,100,105,100,101,100,101,100,100
92,100,100,100,100,100,100,100,105,100,101,100,101,100,100
93,100,100,100,100,100,100,100,106,100,101,100,101,100,100
94,100,100,100,100,100,100,100,107,100,101,100,101,100,100
95,100,100,100,100,100,100,100,108,100,101,100,101,100,100
96,100,100,100,100,100,100,100,108,100,101,100,101,100,100
97,100,100,100,100,100,100,100,108,100,101,100,101,100,100
98,100,100,100,100,100,100,100,108,100,101,100,101,100,100
99,100,100,100,100,100,100,100,100,100,101,100,101,100,100
100,100,100,100,100,100,100,100,100,100,101,100,101,100,100
